"Dataset","lh_entorhinal_gauscurv"
"DLBS",0.027
"DLBS",0.039
"DLBS",0.049
"DLBS",0.029
"DLBS",0.04
"DLBS",0.025
"DLBS",0.017
"DLBS",0.037
"DLBS",0.022
"DLBS",0.034
"DLBS",0.036
"DLBS",0.023
"DLBS",0.029
"DLBS",0.036
"DLBS",0.025
"DLBS",0.024
"DLBS",0.035
"DLBS",0.03
"DLBS",0.023
"DLBS",0.019
"DLBS",0.036
"DLBS",0.022
"DLBS",0.03
"DLBS",0.035
"DLBS",0.022
"DLBS",0.038
"DLBS",0.042
"DLBS",0.034
"DLBS",0.045
"DLBS",0.028
"DLBS",0.024
"DLBS",0.031
"DLBS",0.032
"DLBS",0.048
"DLBS",0.019
"DLBS",0.033
"DLBS",0.033
"DLBS",0.028
"DLBS",0.021
"DLBS",0.037
"DLBS",0.041
"DLBS",0.034
"DLBS",0.038
"DLBS",0.042
"DLBS",0.04
"DLBS",0.031
"DLBS",0.023
"DLBS",0.022
"DLBS",0.025
"DLBS",0.025
"DLBS",0.028
"DLBS",0.027
"DLBS",0.019
"DLBS",0.034
"DLBS",0.035
"DLBS",0.039
"DLBS",0.031
"DLBS",0.031
"DLBS",0.04
"DLBS",0.026
"DLBS",0.025
"DLBS",0.028
"DLBS",0.026
"DLBS",0.023
"DLBS",0.023
"DLBS",0.023
"DLBS",0.039
"DLBS",0.023
"DLBS",0.027
"DLBS",0.026
"DLBS",0.028
"DLBS",0.029
"DLBS",0.033
"DLBS",0.032
"DLBS",0.02
"DLBS",0.039
"DLBS",0.02
"DLBS",0.02
"DLBS",0.032
"DLBS",0.035
"DLBS",0.038
"DLBS",0.041
"DLBS",0.03
"DLBS",0.027
"DLBS",0.028
"DLBS",0.024
"DLBS",0.029
"DLBS",0.033
"DLBS",0.017
"DLBS",0.035
"DLBS",0.021
"DLBS",0.037
"DLBS",0.033
"DLBS",0.026
"DLBS",0.046
"DLBS",0.027
"DLBS",0.032
"DLBS",0.015
"DLBS",0.026
"DLBS",0.023
"DLBS",0.029
"DLBS",0.035
"DLBS",0.029
"DLBS",0.026
"DLBS",0.034
"DLBS",0.024
"DLBS",0.019
"DLBS",0.018
"DLBS",0.056
"DLBS",0.029
"DLBS",0.028
"DLBS",0.026
"DLBS",0.031
"DLBS",0.023
"DLBS",0.029
"DLBS",0.034
"DLBS",0.027
"DLBS",0.017
"DLBS",0.03
"DLBS",0.037
"DLBS",0.035
"DLBS",0.026
"DLBS",0.031
"DLBS",0.041
"DLBS",0.029
"DLBS",0.036
"DLBS",0.025
"DLBS",0.04
"DLBS",0.034
"DLBS",0.032
"DLBS",0.039
"DLBS",0.026
"DLBS",0.023
"DLBS",0.034
"DLBS",0.031
"DLBS",0.024
"DLBS",0.019
"DLBS",0.035
"DLBS",0.022
"DLBS",0.025
"DLBS",0.017
"DLBS",0.032
"DLBS",0.051
"DLBS",0.034
"DLBS",0.021
"DLBS",0.043
"DLBS",0.032
"DLBS",0.033
"DLBS",0.028
"DLBS",0.024
"DLBS",0.043
"DLBS",0.051
"DLBS",0.016
"DLBS",0.023
"DLBS",0.035
"DLBS",0.031
"DLBS",0.035
"DLBS",0.046
"DLBS",0.018
"DLBS",0.02
"DLBS",0.04
"DLBS",0.03
"DLBS",0.033
"DLBS",0.028
"DLBS",0.038
"DLBS",0.045
"DLBS",0.038
"DLBS",0.023
"DLBS",0.021
"DLBS",0.028
"DLBS",0.022
"DLBS",0.05
"DLBS",0.015
"DLBS",0.025
"DLBS",0.034
"DLBS",0.032
"DLBS",0.018
"IXI_600",0.018
"IXI_600",0.014
"IXI_600",0.024
"IXI_600",0.041
"IXI_600",0.041
"IXI_600",0.035
"IXI_600",0.025
"IXI_600",0.024
"IXI_600",0.017
"IXI_600",0.018
"IXI_600",0.023
"IXI_600",0.021
"IXI_600",0.02
"IXI_600",0.024
"IXI_600",0.028
"IXI_600",0.023
"IXI_600",0.037
"IXI_600",0.039
"IXI_600",0.02
"IXI_600",0.02
"IXI_600",0.028
"IXI_600",0.023
"IXI_600",0.028
"IXI_600",0.019
"IXI_600",0.019
"IXI_600",0.032
"IXI_600",0.021
"IXI_600",0.025
"IXI_600",0.034
"IXI_600",0.019
"IXI_600",0.025
"IXI_600",0.027
"IXI_600",0.022
"IXI_600",0.033
"IXI_600",0.023
"IXI_600",0.018
"IXI_600",0.025
"IXI_600",0.018
"IXI_600",0.024
"IXI_600",0.023
"IXI_600",0.027
"IXI_600",0.02
"IXI_600",0.028
"IXI_600",0.02
"IXI_600",0.028
"IXI_600",0.027
"IXI_600",0.02
"IXI_600",0.032
"IXI_600",0.019
"IXI_600",0.02
"IXI_600",0.02
"IXI_600",0.018
"IXI_600",0.037
"IXI_600",0.016
"IXI_600",0.018
"IXI_600",0.019
"IXI_600",0.022
"IXI_600",0.024
"IXI_600",0.018
"IXI_600",0.024
"IXI_600",0.016
"IXI_600",0.024
"IXI_600",0.026
"IXI_600",0.016
"IXI_600",0.033
"IXI_600",0.032
"IXI_600",0.023
"IXI_600",0.018
"IXI_600",0.02
"IXI_600",0.022
"IXI_600",0.027
"IXI_600",0.021
"IXI_600",0.026
"IXI_600",0.026
"IXI_600",0.025
"IXI_600",0.016
"IXI_600",0.029
"IXI_600",0.021
"IXI_600",0.018
"IXI_600",0.035
"IXI_600",0.019
"IXI_600",0.024
"IXI_600",0.026
"IXI_600",0.022
"IXI_600",0.027
"IXI_600",0.029
"IXI_600",0.033
"IXI_600",0.023
"IXI_600",0.019
"IXI_600",0.021
"IXI_600",0.031
"IXI_600",0.025
"IXI_600",0.022
"IXI_600",0.019
"IXI_600",0.017
"IXI_600",0.019
"IXI_600",0.031
"IXI_600",0.023
"IXI_600",0.018
"IXI_600",0.026
"IXI_600",0.025
"IXI_600",0.035
"IXI_600",0.028
"IXI_600",0.024
"IXI_600",0.023
"IXI_600",0.031
"IXI_600",0.025
"IXI_600",0.031
"IXI_600",0.021
"IXI_600",0.024
"IXI_600",0.043
"IXI_600",0.016
"IXI_600",0.022
"IXI_600",0.022
"IXI_600",0.023
"IXI_600",0.032
"IXI_600",0.021
"IXI_600",0.029
"IXI_600",0.019
"IXI_600",0.024
"IXI_600",0.018
"IXI_600",0.021
"IXI_600",0.022
"IXI_600",0.017
"IXI_600",0.02
"IXI_600",0.025
"IXI_600",0.038
"IXI_600",0.031
"IXI_600",0.018
"IXI_600",0.042
"IXI_600",0.017
"IXI_600",0.029
"IXI_600",0.019
"IXI_600",0.037
"IXI_600",0.027
"IXI_600",0.044
"IXI_600",0.047
"IXI_600",0.032
"IXI_600",0.021
"IXI_600",0.021
"IXI_600",0.023
"IXI_600",0.031
"IXI_600",0.025
"IXI_600",0.023
"IXI_600",0.022
"IXI_600",0.023
"IXI_600",0.019
"IXI_600",0.024
"IXI_600",0.026
"IXI_600",0.025
"IXI_600",0.018
"IXI_600",0.02
"IXI_600",0.022
"IXI_600",0.022
"IXI_600",0.018
"IXI_600",0.024
"IXI_600",0.023
"IXI_600",0.024
"IXI_600",0.026
"IXI_600",0.016
"IXI_600",0.021
"IXI_600",0.019
"IXI_600",0.027
"IXI_600",0.022
"IXI_600",0.02
"IXI_600",0.019
"IXI_600",0.026
"IXI_600",0.021
"IXI_600",0.023
"IXI_600",0.023
"IXI_600",0.031
"IXI_600",0.017
"IXI_600",0.025
"IXI_600",0.037
"IXI_600",0.043
"IXI_600",0.028
"IXI_600",0.027
"IXI_600",0.029
"IXI_600",0.02
"IXI_600",0.024
"IXI_600",0.019
"IXI_600",0.027
"IXI_600",0.025
"IXI_600",0.026
"IXI_600",0.023
"IXI_600",0.026
"IXI_600",0.02
"IXI_600",0.032
"IXI_600",0.016
"IXI_600",0.027
"IXI_600",0.023
"IXI_600",0.029
"IXI_600",0.021
"IXI_600",0.036
"IXI_600",0.039
"IXI_600",0.02
"IXI_600",0.02
"IXI_600",0.031
"IXI_600",0.033
"IXI_600",0.018
"IXI_600",0.045
"IXI_600",0.027
"IXI_600",0.02
"IXI_600",0.023
"IXI_600",0.023
"IXI_600",0.028
"IXI_600",0.021
"IXI_600",0.023
"IXI_600",0.021
"IXI_600",0.024
"IXI_600",0.019
"IXI_600",0.028
"IXI_600",0.015
"IXI_600",0.025
"IXI_600",0.024
"IXI_600",0.021
"IXI_600",0.04
"IXI_600",0.025
"IXI_600",0.03
"IXI_600",0.022
"IXI_600",0.034
"IXI_600",0.03
"IXI_600",0.018
"IXI_600",0.036
"IXI_600",0.026
"IXI_600",0.032
"IXI_600",0.027
"IXI_600",0.03
"IXI_600",0.019
"IXI_600",0.023
"IXI_600",0.022
"IXI_600",0.019
"IXI_600",0.025
"IXI_600",0.031
"IXI_600",0.036
"IXI_600",0.029
"IXI_600",0.026
"IXI_600",0.044
"IXI_600",0.038
"IXI_600",0.03
"IXI_600",0.039
"IXI_600",0.023
"IXI_600",0.031
"IXI_600",0.022
"IXI_600",0.021
"IXI_600",0.016
"IXI_600",0.021
"IXI_600",0.03
"IXI_600",0.019
"IXI_600",0.016
"IXI_600",0.029
"IXI_600",0.018
"IXI_600",0.04
"IXI_600",0.03
"IXI_600",0.029
"IXI_600",0.025
"IXI_600",0.017
"IXI_600",0.024
"IXI_600",0.025
"IXI_600",0.023
"IXI_600",0.023
"IXI_600",0.018
"IXI_600",0.02
"IXI_600",0.034
"IXI_600",0.024
"IXI_600",0.022
"IXI_600",0.035
"IXI_600",0.025
"IXI_600",0.025
"IXI_600",0.02
"IXI_600",0.037
"IXI_600",0.016
"IXI_600",0.025
"IXI_600",0.054
"IXI_600",0.024
"IXI_600",0.023
"IXI_600",0.021
"IXI_600",0.028
"IXI_600",0.022
"IXI_600",0.022
"IXI_600",0.024
"IXI_600",0.022
"IXI_600",0.023
"IXI_600",0.018
"IXI_600",0.035
"IXI_600",0.043
"IXI_600",0.019
"IXI_600",0.029
"IXI_600",0.021
"IXI_600",0.028
"IXI_600",0.02
"IXI_600",0.028
"IXI_600",0.029
"IXI_600",0.02
"IXI_600",0.021
"IXI_600",0.023
"IXI_600",0.022
"IXI_600",0.022
"IXI_600",0.033
"IXI_600",0.03
"IXI_600",0.028
"IXI_600",0.035
"IXI_600",0.021
"IXI_600",0.023
"IXI_600",0.023
"IXI_600",0.022
"IXI_600",0.038
"IXI_600",0.042
"IXI_600",0.025
"IXI_600",0.021
"IXI_600",0.02
"IXI_600",0.018
"IXI_600",0.018
"IXI_600",0.024
"IXI_600",0.032
"IXI_600",0.031
"IXI_600",0.016
"IXI_600",0.02
"IXI_600",0.024
"IXI_600",0.027
"IXI_600",0.028
"IXI_600",0.018
"IXI_600",0.021
"IXI_600",0.019
"IXI_600",0.033
"IXI_600",0.027
"IXI_600",0.038
"IXI_600",0.021
"IXI_600",0.032
"IXI_600",0.028
"IXI_600",0.021
"IXI_600",0.028
"IXI_600",0.014
"IXI_600",0.023
"IXI_600",0.027
"IXI_600",0.016
"IXI_600",0.023
"IXI_600",0.041
"IXI_600",0.039
"IXI_600",0.022
"IXI_600",0.019
"IXI_600",0.027
"IXI_600",0.024
"IXI_600",0.02
"IXI_600",0.018
"IXI_600",0.018
"IXI_600",0.019
"IXI_600",0.021
"IXI_600",0.023
"IXI_600",0.026
"IXI_600",0.029
"IXI_600",0.019
"IXI_600",0.024
"IXI_600",0.024
"IXI_600",0.021
"IXI_600",0.023
"IXI_600",0.021
"IXI_600",0.025
"IXI_600",0.049
"IXI_600",0.022
"IXI_600",0.02
"IXI_600",0.022
"IXI_600",0.017
"IXI_600",0.03
"IXI_600",0.044
"IXI_600",0.029
"IXI_600",0.037
"IXI_600",0.018
"IXI_600",0.024
"IXI_600",0.026
"IXI_600",0.033
"IXI_600",0.02
"IXI_600",0.026
"IXI_600",0.042
"IXI_600",0.019
"IXI_600",0.027
"IXI_600",0.033
"IXI_600",0.025
"IXI_600",0.01
"IXI_600",0.023
"IXI_600",0.021
"IXI_600",0.015
"IXI_600",0.019
"IXI_600",0.038
"IXI_600",0.023
"IXI_600",0.033
"IXI_600",0.022
"IXI_600",0.02
"IXI_600",0.049
"IXI_600",0.023
"IXI_600",0.021
"IXI_600",0.022
"IXI_600",0.025
"IXI_600",0.026
"IXI_600",0.036
"IXI_600",0.036
"IXI_600",0.028
"IXI_600",0.022
"IXI_600",0.02
"IXI_600",0.029
"IXI_600",0.026
"IXI_600",0.031
"IXI_600",0.031
"IXI_600",0.014
"IXI_600",0.036
"IXI_600",0.033
"IXI_600",0.035
"IXI_600",0.015
"IXI_600",0.024
"IXI_600",0.024
"IXI_600",0.03
"IXI_600",0.023
"IXI_600",0.041
"IXI_600",0.032
"IXI_600",0.016
"IXI_600",0.023
"IXI_600",0.022
"IXI_600",0.026
"IXI_600",0.029
"IXI_600",0.025
"IXI_600",0.029
"IXI_600",0.022
"IXI_600",0.026
"IXI_600",0.028
"IXI_600",0.019
"IXI_600",0.046
"IXI_600",0.022
"IXI_600",0.032
"IXI_600",0.022
"IXI_600",0.021
"IXI_600",0.032
"IXI_600",0.019
"IXI_600",0.026
"IXI_600",0.019
"IXI_600",0.023
"IXI_600",0.031
"IXI_600",0.031
"IXI_600",0.026
"IXI_600",0.018
"IXI_600",0.02
"IXI_600",0.021
"IXI_600",0.036
"IXI_600",0.025
"IXI_600",0.036
"IXI_600",0.034
"IXI_600",0.028
"IXI_600",0.024
"IXI_600",0.034
"IXI_600",0.034
"IXI_600",0.028
"IXI_600",0.03
"IXI_600",0.022
"IXI_600",0.028
"IXI_600",0.035
"IXI_600",0.046
"IXI_600",0.021
"IXI_600",0.036
"IXI_600",0.029
"IXI_600",0.024
"IXI_600",0.035
"IXI_600",0.033
"IXI_600",0.038
"IXI_600",0.044
"IXI_600",0.018
"IXI_600",0.035
"IXI_600",0.025
"IXI_600",0.035
"IXI_600",0.021
"IXI_600",0.027
"IXI_600",0.035
"IXI_600",0.026
"IXI_600",0.014
"IXI_600",0.032
"IXI_600",0.033
"IXI_600",0.024
"IXI_600",0.04
"IXI_600",0.033
"IXI_600",0.04
"IXI_600",0.02
"IXI_600",0.033
"IXI_600",0.018
"IXI_600",0.028
"IXI_600",0.021
"IXI_600",0.037
"IXI_600",0.014
"IXI_600",0.03
"IXI_600",0.028
"IXI_600",0.021
"IXI_600",0.022
"IXI_600",0.027
"IXI_600",0.021
"IXI_600",0.03
"IXI_600",0.021
"IXI_600",0.029
"IXI_600",0.028
"IXI_600",0.03
"IXI_600",0.028
"IXI_600",0.03
"IXI_600",0.024
"IXI_600",0.027
"IXI_600",0.03
"IXI_600",0.045
"IXI_600",0.023
"IXI_600",0.023
"IXI_600",0.025
"IXI_600",0.03
"IXI_600",0.025
"IXI_600",0.027
"IXI_600",0.027
"IXI_600",0.039
"IXI_600",0.018
"IXI_600",0.039
"IXI_600",0.038
"IXI_600",0.033
"IXI_600",0.038
"IXI_600",0.026
"IXI_600",0.041
"IXI_600",0.025
"IXI_600",0.041
"IXI_600",0.031
"IXI_600",0.014
"IXI_600",0.035
"IXI_600",0.039
"IXI_600",0.022
"IXI_600",0.027
"IXI_600",0.025
"IXI_600",0.032
"IXI_600",0.024
"IXI_600",0.026
"IXI_600",0.024
"IXI_600",0.023
"IXI_600",0.03
"IXI_600",0.029
"IXI_600",0.023
"IXI_600",0.041
"IXI_600",0.028
"IXI_600",0.024
"IXI_600",0.027
"IXI_600",0.057
"IXI_600",0.04
"IXI_600",0.028
"IXI_600",0.025
"IXI_600",0.032
"IXI_600",0.017
"IXI_600",0.022
"IXI_600",0.021
"IXI_600",0.038
"IXI_600",0.023
"IXI_600",0.019
"IXI_600",0.031
"IXI_600",0.023
"IXI_600",0.024
"MGH",0.026
"MGH",0.021
"MGH",0.033
"MGH",0.019
"MGH",0.02
"MGH",0.046
"MGH",0.041
"MGH",0.021
"MGH",0.028
"MGH",0.039
"MGH",0.023
"MGH",0.031
"MGH",0.039
"MGH",0.039
"MGH",0.027
"MGH",0.033
"MGH",0.031
"MGH",0.027
"MGH",0.037
"MGH",0.048
"MGH",0.048
"MGH",0.035
"MGH",0.018
"MGH",0.037
"MGH",0.028
"MGH",0.026
"MGH",0.026
"MGH",0.044
"MGH",0.03
"MGH",0.026
"MGH",0.041
"MGH",0.046
"MGH",0.023
"MGH",0.027
"MGH",0.024
"MGH",0.027
"MGH",0.042
"MGH",0.022
"MGH",0.026
"MGH",0.046
"MGH",0.023
"MGH",0.025
"MGH",0.024
"MGH",0.041
"MGH",0.038
"MGH",0.037
"MGH",0.036
"MGH",0.018
"MGH",0.023
"MGH",0.053
"MGH",0.057
"MGH",0.023
"MGH",0.021
"MGH",0.036
"MGH",0.053
"MGH",0.035
"MGH",0.021
"MGH",0.027
"MGH",0.039
"MGH",0.036
"MGH",0.013
"MGH",0.032
"MGH",0.027
"MGH",0.02
"MGH",0.043
"MGH",0.058
"MGH",0.03
"MGH",0.046
"MGH",0.035
"MGH",0.053
"MGH",0.041
"MGH",0.016
"MGH",0.04
"MGH",0.033
"MGH",0.053
"MGH",0.028
"MGH",0.022
"MGH",0.035
"MGH",0.02
"MGH",0.021
"MGH",0.027
"MGH",0.033
"MGH",0.038
"MGH",0.038
"MGH",0.018
"MGH",0.034
"MGH",0.036
"MGH",0.019
"MGH",0.052
"MGH",0.029
"MGH",0.033
"MGH",0.031
"MGH",0.035
"MGH",0.045
"MGH",0.036
"MGH",0.03
"MGH",0.025
"MGH",0.033
"MGH",0.046
"MGH",0.051
"MGH",0.018
"MGH",0.022
"MGH",0.036
"MGH",0.039
"MGH",0.039
"MGH",0.03
"MGH",0.035
"MGH",0.057
"MGH",0.021
"MGH",0.033
"MGH",0.051
"MGH",0.035
"MGH",0.034
"MGH",0.036
"MGH",0.051
"MGH",0.021
"MGH",0.024
"MGH",0.04
"MGH",0.023
"MGH",0.041
"MGH",0.05
"MGH",0.043
"MGH",0.038
"MGH",0.022
"MGH",0.032
"MGH",0.056
"MGH",0.041
"MGH",0.022
"MGH",0.032
"MGH",0.022
"MGH",0.026
"MGH",0.055
"MGH",0.024
"MGH",0.026
"MGH",0.028
"MGH",0.042
"MGH",0.054
"MGH",0.01
"MGH",0.025
"MGH",0.052
"MGH",0.03
"MGH",0.023
"MGH",0.048
"MGH",0.041
"MGH",0.056
"MGH",0.034
"MGH",0.026
"MGH",0.045
"MGH",0.019
"MGH",0.038
"MGH",0.019
"MGH",0.048
"MGH",0.024
"MGH",0.027
"MGH",0.054
"MGH",0.047
"MGH",0.02
"MGH",0.043
"MGH",0.03
"MGH",0.031
"MGH",0.038
"MGH",0.029
"MGH",0.036
"MGH",0.024
"MGH",0.02
"MGH",0.055
"MGH",0.026
"NIH_PD",0.058
"NIH_PD",0.032
"NIH_PD",0.048
"NIH_PD",0.044
"NIH_PD",0.046
"NIH_PD",0.032
"NIH_PD",0.052
"NIH_PD",0.04
"NIH_PD",0.039
"NIH_PD",0.034
"NIH_PD",0.045
"NIH_PD",0.036
"NIH_PD",0.045
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.032
"NIH_PD",0.047
"NIH_PD",0.032
"NIH_PD",0.041
"NIH_PD",0.037
"NIH_PD",0.044
"NIH_PD",0.052
"NIH_PD",0.058
"NIH_PD",0.057
"NIH_PD",0.049
"NIH_PD",0.051
"NIH_PD",0.037
"NIH_PD",0.034
"NIH_PD",0.036
"NIH_PD",0.034
"NIH_PD",0.046
"NIH_PD",0.043
"NIH_PD",0.043
"NIH_PD",0.038
"NIH_PD",0.035
"NIH_PD",0.033
"NIH_PD",0.047
"NIH_PD",0.047
"NIH_PD",0.039
"NIH_PD",0.058
"NIH_PD",0.046
"NIH_PD",0.037
"NIH_PD",0.037
"NIH_PD",0.03
"NIH_PD",0.046
"NIH_PD",0.026
"NIH_PD",0.055
"NIH_PD",0.048
"NIH_PD",0.052
"NIH_PD",0.028
"NIH_PD",0.029
"NIH_PD",0.03
"NIH_PD",0.038
"NIH_PD",0.045
"NIH_PD",0.038
"NIH_PD",0.036
"NIH_PD",0.042
"NIH_PD",0.051
"NIH_PD",0.047
"NIH_PD",0.037
"NIH_PD",0.047
"NIH_PD",0.036
"NIH_PD",0.042
"NIH_PD",0.048
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.036
"NIH_PD",0.02
"NIH_PD",0.04
"NIH_PD",0.051
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.041
"NIH_PD",0.047
"NIH_PD",0.054
"NIH_PD",0.049
"NIH_PD",0.056
"NIH_PD",0.034
"NIH_PD",0.047
"NIH_PD",0.039
"NIH_PD",0.044
"NIH_PD",0.027
"NIH_PD",0.047
"NIH_PD",0.042
"NIH_PD",0.031
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.045
"NIH_PD",0.028
"NIH_PD",0.032
"NIH_PD",0.031
"NIH_PD",0.037
"NIH_PD",0.048
"NIH_PD",0.026
"NIH_PD",0.047
"NIH_PD",0.041
"NIH_PD",0.039
"NIH_PD",0.057
"NIH_PD",0.029
"NIH_PD",0.04
"NIH_PD",0.048
"NIH_PD",0.039
"NIH_PD",0.026
"NIH_PD",0.032
"NIH_PD",0.041
"NIH_PD",0.026
"NIH_PD",0.025
"NIH_PD",0.034
"NIH_PD",0.027
"NIH_PD",0.055
"NIH_PD",0.052
"NIH_PD",0.044
"NIH_PD",0.044
"NIH_PD",0.044
"NIH_PD",0.051
"NIH_PD",0.057
"NIH_PD",0.057
"NIH_PD",0.033
"NIH_PD",0.048
"NIH_PD",0.037
"NIH_PD",0.033
"NIH_PD",0.049
"NIH_PD",0.058
"NIH_PD",0.028
"NIH_PD",0.055
"NIH_PD",0.042
"NIH_PD",0.04
"NIH_PD",0.033
"NIH_PD",0.043
"NIH_PD",0.049
"NIH_PD",0.046
"NIH_PD",0.049
"NIH_PD",0.038
"NIH_PD",0.023
"NIH_PD",0.024
"NIH_PD",0.046
"NIH_PD",0.055
"NIH_PD",0.035
"NIH_PD",0.034
"NIH_PD",0.042
"NIH_PD",0.035
"NIH_PD",0.025
"NIH_PD",0.046
"NIH_PD",0.035
"NIH_PD",0.031
"NIH_PD",0.039
"NIH_PD",0.05
"NIH_PD",0.04
"NIH_PD",0.048
"NIH_PD",0.033
"NIH_PD",0.033
"NIH_PD",0.031
"NIH_PD",0.025
"NIH_PD",0.05
"NIH_PD",0.036
"NIH_PD",0.029
"NIH_PD",0.029
"NIH_PD",0.036
"NIH_PD",0.03
"NIH_PD",0.054
"NIH_PD",0.04
"NIH_PD",0.048
"NIH_PD",0.043
"NIH_PD",0.042
"NIH_PD",0.036
"NIH_PD",0.049
"NIH_PD",0.051
"NIH_PD",0.052
