"Dataset","lh_entorhinal_gauscurv"
"OASIS_3",0.043
"OASIS_3",0.021
"OASIS_3",0.021
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.042
"OASIS_3",0.031
"OASIS_3",0.018
"OASIS_3",0.026
"OASIS_3",0.022
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.037
"OASIS_3",0.035
"OASIS_3",0.038
"OASIS_3",0.023
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.019
"OASIS_3",0.044
"OASIS_3",0.042
"OASIS_3",0.041
"OASIS_3",0.019
"OASIS_3",0.022
"OASIS_3",0.021
"OASIS_3",0.028
"OASIS_3",0.023
"OASIS_3",0.029
"OASIS_3",0.017
"OASIS_3",0.031
"OASIS_3",0.029
"OASIS_3",0.017
"OASIS_3",0.032
"OASIS_3",0.038
"OASIS_3",0.03
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.026
"OASIS_3",0.039
"OASIS_3",0.027
"OASIS_3",0.029
"OASIS_3",0.025
"OASIS_3",0.027
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.023
"OASIS_3",0.021
"OASIS_3",0.02
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.044
"OASIS_3",0.028
"OASIS_3",0.04
"OASIS_3",0.048
"OASIS_3",0.023
"OASIS_3",0.017
"OASIS_3",0.037
"OASIS_3",0.027
"OASIS_3",0.046
"OASIS_3",0.044
"OASIS_3",0.034
"OASIS_3",0.041
"OASIS_3",0.042
"OASIS_3",0.032
"OASIS_3",0.047
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.033
"OASIS_3",0.016
"OASIS_3",0.022
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.042
"OASIS_3",0.03
"OASIS_3",0.023
"OASIS_3",0.04
"OASIS_3",0.032
"OASIS_3",0.051
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.035
"OASIS_3",0.024
"OASIS_3",0.041
"OASIS_3",0.041
"OASIS_3",0.049
"OASIS_3",0.028
"OASIS_3",0.045
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.037
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.035
"OASIS_3",0.039
"OASIS_3",0.03
"OASIS_3",0.045
"OASIS_3",0.026
"OASIS_3",0.021
"OASIS_3",0.019
"OASIS_3",0.021
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.042
"OASIS_3",0.045
"OASIS_3",0.033
"OASIS_3",0.029
"OASIS_3",0.04
"OASIS_3",0.021
"OASIS_3",0.017
"OASIS_3",0.039
"OASIS_3",0.037
"OASIS_3",0.024
"OASIS_3",0.033
"OASIS_3",0.043
"OASIS_3",0.022
"OASIS_3",0.024
"OASIS_3",0.032
"OASIS_3",0.042
"OASIS_3",0.041
"OASIS_3",0.05
"OASIS_3",0.037
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.028
"OASIS_3",0.024
"OASIS_3",0.027
"OASIS_3",0.025
"OASIS_3",0.03
"OASIS_3",0.027
"OASIS_3",0.039
"OASIS_3",0.022
"OASIS_3",0.024
"OASIS_3",0.019
"OASIS_3",0.025
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.034
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.023
"OASIS_3",0.03
"OASIS_3",0.05
"OASIS_3",0.039
"OASIS_3",0.052
"OASIS_3",0.027
"OASIS_3",0.024
"OASIS_3",0.023
"OASIS_3",0.036
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.035
"OASIS_3",0.038
"OASIS_3",0.028
"OASIS_3",0.019
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.029
"OASIS_3",0.053
"OASIS_3",0.037
"OASIS_3",0.035
"OASIS_3",0.046
"OASIS_3",0.044
"OASIS_3",0.025
"OASIS_3",0.042
"OASIS_3",0.037
"OASIS_3",0.024
"OASIS_3",0.034
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.041
"OASIS_3",0.024
"OASIS_3",0.022
"OASIS_3",0.033
"OASIS_3",0.019
"OASIS_3",0.019
"OASIS_3",0.032
"OASIS_3",0.016
"OASIS_3",0.021
"OASIS_3",0.019
"OASIS_3",0.025
"OASIS_3",0.021
"OASIS_3",0.019
"OASIS_3",0.024
"OASIS_3",0.024
"OASIS_3",0.021
"OASIS_3",0.022
"OASIS_3",0.038
"OASIS_3",0.028
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.035
"OASIS_3",0.022
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.037
"OASIS_3",0.028
"OASIS_3",0.022
"OASIS_3",0.028
"OASIS_3",0.032
"OASIS_3",0.02
"OASIS_3",0.017
"OASIS_3",0.031
"OASIS_3",0.022
"OASIS_3",0.036
"OASIS_3",0.025
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.042
"OASIS_3",0.037
"OASIS_3",0.049
"OASIS_3",0.043
"OASIS_3",0.022
"OASIS_3",0.018
"OASIS_3",0.018
"OASIS_3",0.048
"OASIS_3",0.029
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.022
"OASIS_3",0.017
"OASIS_3",0.039
"OASIS_3",0.024
"OASIS_3",0.021
"OASIS_3",0.022
"OASIS_3",0.035
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.037
"OASIS_3",0.023
"OASIS_3",0.019
"OASIS_3",0.015
"OASIS_3",0.024
"OASIS_3",0.034
"OASIS_3",0.048
"OASIS_3",0.047
"OASIS_3",0.039
"OASIS_3",0.026
"OASIS_3",0.014
"OASIS_3",0.017
"OASIS_3",0.021
"OASIS_3",0.016
"OASIS_3",0.027
"OASIS_3",0.022
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.023
"OASIS_3",0.024
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.02
"OASIS_3",0.04
"OASIS_3",0.041
"OASIS_3",0.03
"OASIS_3",0.026
"OASIS_3",0.018
"OASIS_3",0.018
"OASIS_3",0.029
"OASIS_3",0.016
"OASIS_3",0.031
"OASIS_3",0.022
"OASIS_3",0.02
"OASIS_3",0.024
"OASIS_3",0.022
"OASIS_3",0.027
"OASIS_3",0.033
"OASIS_3",0.024
"OASIS_3",0.03
"OASIS_3",0.024
"OASIS_3",0.033
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.018
"OASIS_3",0.042
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.041
"OASIS_3",0.017
"OASIS_3",0.027
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.046
"OASIS_3",0.033
"OASIS_3",0.024
"OASIS_3",0.039
"OASIS_3",0.019
"OASIS_3",0.022
"OASIS_3",0.024
"OASIS_3",0.033
"OASIS_3",0.037
"OASIS_3",0.053
"OASIS_3",0.022
"OASIS_3",0.044
"OASIS_3",0.03
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.023
"OASIS_3",0.021
"OASIS_3",0.054
"OASIS_3",0.034
"OASIS_3",0.039
"OASIS_3",0.032
"OASIS_3",0.026
"OASIS_3",0.028
"OASIS_3",0.024
"OASIS_3",0.018
"OASIS_3",0.026
"OASIS_3",0.031
"OASIS_3",0.028
"OASIS_3",0.03
"OASIS_3",0.024
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.039
"OASIS_3",0.029
"OASIS_3",0.019
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.022
"OASIS_3",0.033
"OASIS_3",0.043
"OASIS_3",0.032
"OASIS_3",0.042
"OASIS_3",0.027
"OASIS_3",0.042
"OASIS_3",0.028
"OASIS_3",0.026
"OASIS_3",0.034
"OASIS_3",0.015
"OASIS_3",0.021
"OASIS_3",0.04
"OASIS_3",0.027
"OASIS_3",0.045
"OASIS_3",0.015
"OASIS_3",0.018
"OASIS_3",0.045
"OASIS_3",0.025
"OASIS_3",0.028
"OASIS_3",0.031
"OASIS_3",0.041
"OASIS_3",0.027
"OASIS_3",0.016
"OASIS_3",0.021
"OASIS_3",0.02
"OASIS_3",0.022
"OASIS_3",0.018
"OASIS_3",0.019
"OASIS_3",0.021
"OASIS_3",0.036
"OASIS_3",0.027
"OASIS_3",0.037
"OASIS_3",0.019
"OASIS_3",0.028
"OASIS_3",0.035
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.02
"OASIS_3",0.021
"OASIS_3",0.024
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.049
"OASIS_3",0.021
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.038
"OASIS_3",0.02
"OASIS_3",0.025
"OASIS_3",0.024
"OASIS_3",0.022
"OASIS_3",0.022
"OASIS_3",0.028
"OASIS_3",0.043
"OASIS_3",0.029
"OASIS_3",0.019
"OASIS_3",0.046
"OASIS_3",0.048
"OASIS_3",0.033
"OASIS_3",0.025
"OASIS_3",0.023
"OASIS_3",0.023
"OASIS_3",0.025
"OASIS_3",0.049
"OASIS_3",0.021
"OASIS_3",0.024
"OASIS_3",0.019
"OASIS_3",0.022
"OASIS_3",0.027
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.035
"OASIS_3",0.018
"OASIS_3",0.026
"OASIS_3",0.03
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.045
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.022
"OASIS_3",0.023
"OASIS_3",0.032
"OASIS_3",0.024
"OASIS_3",0.024
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.029
"OASIS_3",0.042
"OASIS_3",0.042
"OASIS_3",0.036
"OASIS_3",0.026
"OASIS_3",0.022
"OASIS_3",0.026
"OASIS_3",0.031
"OASIS_3",0.023
"OASIS_3",0.023
"OASIS_3",0.024
"OASIS_3",0.036
"OASIS_3",0.024
"OASIS_3",0.022
"OASIS_3",0.027
"OASIS_3",0.033
"OASIS_3",0.024
"OASIS_3",0.023
"OASIS_3",0.023
"OASIS_3",0.026
"OASIS_3",0.036
"OASIS_3",0.035
"OASIS_3",0.052
"OASIS_3",0.026
"OASIS_3",0.028
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.022
"OASIS_3",0.036
"OASIS_3",0.028
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.028
"OASIS_3",0.042
"OASIS_3",0.027
"OASIS_3",0.03
"OASIS_3",0.041
"OASIS_3",0.022
"OASIS_3",0.027
"OASIS_3",0.021
"OASIS_3",0.033
"OASIS_3",0.042
"OASIS_3",0.02
"OASIS_3",0.021
"OASIS_3",0.029
"OASIS_3",0.037
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.022
"OASIS_3",0.03
"OASIS_3",0.023
"OASIS_3",0.023
"OASIS_3",0.019
"OASIS_3",0.041
"OASIS_3",0.037
"OASIS_3",0.033
"OASIS_3",0.026
"OASIS_3",0.028
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.027
"OASIS_3",0.035
"OASIS_3",0.027
"OASIS_3",0.037
"OASIS_3",0.026
"OASIS_3",0.031
"OASIS_3",0.021
"OASIS_3",0.028
"OASIS_3",0.038
"OASIS_3",0.035
"OASIS_3",0.024
"OASIS_3",0.029
"OASIS_3",0.048
"OASIS_3",0.027
"OASIS_3",0.032
"OASIS_3",0.046
"OASIS_3",0.037
"OASIS_3",0.046
"OASIS_3",0.028
"OASIS_3",0.025
"OASIS_3",0.031
"OASIS_3",0.029
"OASIS_3",0.023
"OASIS_3",0.022
"OASIS_3",0.019
"OASIS_3",0.026
"OASIS_3",0.037
"OASIS_3",0.03
"OASIS_3",0.017
"OASIS_3",0.031
"OASIS_3",0.024
"OASIS_3",0.023
"OASIS_3",0.022
"OASIS_3",0.04
"OASIS_3",0.043
"OASIS_3",0.032
"OASIS_3",0.024
"OASIS_3",0.029
"OASIS_3",0.031
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.025
"OASIS_3",0.024
"OASIS_3",0.019
"OASIS_3",0.022
"OASIS_3",0.037
"OASIS_3",0.028
"OASIS_3",0.04
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.025
"OASIS_3",0.023
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.026
"OASIS_3",0.033
"OASIS_3",0.056
"OASIS_3",0.047
"OASIS_3",0.032
"OASIS_3",0.026
"OASIS_3",0.04
"OASIS_3",0.032
"OASIS_3",0.027
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.019
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.02
"OASIS_3",0.025
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.021
"OASIS_3",0.026
"OASIS_3",0.027
"OASIS_3",0.024
"OASIS_3",0.028
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.018
"OASIS_3",0.024
"OASIS_3",0.029
"OASIS_3",0.04
"OASIS_3",0.042
"OASIS_3",0.024
"OASIS_3",0.028
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.025
"OASIS_3",0.05
"OASIS_3",0.024
"OASIS_3",0.031
"OASIS_3",0.021
"OASIS_3",0.027
"OASIS_3",0.035
"OASIS_3",0.025
"OASIS_3",0.023
"OASIS_3",0.029
"OASIS_3",0.026
"OASIS_3",0.033
"OASIS_3",0.024
"OASIS_3",0.029
"OASIS_3",0.024
"OASIS_3",0.016
"OASIS_3",0.02
"OASIS_3",0.018
"OASIS_3",0.015
"OASIS_3",0.016
"OASIS_3",0.021
"OASIS_3",0.028
"OASIS_3",0.023
"OASIS_3",0.041
"OASIS_3",0.031
"OASIS_3",0.027
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.038
"OASIS_3",0.046
"OASIS_3",0.03
"OASIS_3",0.021
"OASIS_3",0.021
"OASIS_3",0.026
"OASIS_3",0.048
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.031
"OASIS_3",0.048
"OASIS_3",0.041
"OASIS_3",0.018
"OASIS_3",0.024
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.02
"OASIS_3",0.045
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.045
"OASIS_3",0.043
"OASIS_3",0.043
"OASIS_3",0.032
"OASIS_3",0.026
"OASIS_3",0.04
"OASIS_3",0.045
"OASIS_3",0.029
"OASIS_3",0.036
"OASIS_3",0.057
"OASIS_3",0.029
"OASIS_3",0.023
"OASIS_3",0.022
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.047
"OASIS_3",0.026
"OASIS_3",0.022
"OASIS_3",0.022
"OASIS_3",0.02
"OASIS_3",0.023
"OASIS_3",0.017
"OASIS_3",0.024
"OASIS_3",0.027
"OASIS_3",0.035
"OASIS_3",0.039
"OASIS_3",0.032
"OASIS_3",0.025
"OASIS_3",0.029
"OASIS_3",0.036
"OASIS_3",0.031
"OASIS_3",0.023
"OASIS_3",0.022
"OASIS_3",0.038
"OASIS_3",0.029
"OASIS_3",0.022
"OASIS_3",0.051
"OASIS_3",0.043
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.028
"OASIS_3",0.028
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.032
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.024
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.019
"OASIS_3",0.04
"OASIS_3",0.03
"OASIS_3",0.057
"OASIS_3",0.025
"OASIS_3",0.02
"OASIS_3",0.021
"OASIS_3",0.022
"OASIS_3",0.019
"OASIS_3",0.051
"OASIS_3",0.033
"OASIS_3",0.023
"OASIS_3",0.039
"OASIS_3",0.017
"OASIS_3",0.026
"OASIS_3",0.048
"OASIS_3",0.052
"OASIS_3",0.022
"OASIS_3",0.045
"OASIS_3",0.043
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.041
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.04
"OASIS_3",0.025
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.049
"OASIS_3",0.039
"OASIS_3",0.035
"OASIS_3",0.022
"OASIS_3",0.047
"OASIS_3",0.027
"OASIS_3",0.024
"OASIS_3",0.041
"OASIS_3",0.023
"OASIS_3",0.026
"OASIS_3",0.042
"OASIS_3",0.036
"OASIS_3",0.023
"OASIS_3",0.033
"OASIS_3",0.022
"OASIS_3",0.027
"OASIS_3",0.027
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.045
"OASIS_3",0.018
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.024
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.021
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.025
"OASIS_3",0.039
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.022
"OASIS_3",0.022
"OASIS_3",0.023
"OASIS_3",0.025
"OASIS_3",0.027
"OASIS_3",0.018
"OASIS_3",0.02
"OASIS_3",0.023
"OASIS_3",0.027
"OASIS_3",0.026
"OASIS_3",0.019
"OASIS_3",0.033
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.046
"OASIS_3",0.026
"OASIS_3",0.027
"OASIS_3",0.02
"OASIS_3",0.018
"OASIS_3",0.026
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.037
"OASIS_3",0.025
"OASIS_3",0.022
"OASIS_3",0.032
"OASIS_3",0.021
"OASIS_3",0.017
"OASIS_3",0.037
"OASIS_3",0.036
"OASIS_3",0.027
"OASIS_3",0.017
"OASIS_3",0.029
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.029
"OASIS_3",0.04
"OASIS_3",0.03
"OASIS_3",0.02
"beijingEn",0.023
"beijingEn",0.017
"beijingEn",0.044
"beijingEn",0.021
"beijingEn",0.025
"beijingEn",0.033
"beijingEn",0.022
"beijingEn",0.023
"beijingEn",0.028
"beijingEn",0.023
"beijingEn",0.026
"beijingEn",0.022
"beijingEn",0.03
"beijingEn",0.022
"beijingEn",0.026
"beijingEn",0.033
"beijingEn",0.022
"beijingEn",0.034
"beijingEn",0.027
"beijingEn",0.034
"beijingEn",0.025
"beijingEn",0.035
"beijingEn",0.021
"beijingEn",0.021
"beijingEn",0.033
"beijingEn",0.011
"beijingEn",0.017
"beijingEn",0.029
"beijingEn",0.03
"beijingEn",0.029
"beijingEn",0.018
"beijingEn",0.031
"beijingEn",0.021
"beijingEn",0.039
"beijingEn",0.021
"beijingEn",0.019
"beijingEn",0.017
"beijingEn",0.02
"beijingEn",0.021
"beijingEn",0.025
"beijingEn",0.03
"beijingEn",0.029
"beijingEn",0.02
"beijingEn",0.024
"beijingEn",0.028
"beijingEn",0.027
"beijingEn",0.016
"beijingEn",0.025
"beijingEn",0.021
"beijingEn",0.02
"beijingEn",0.029
"beijingEn",0.019
"beijingEn",0.016
"beijingEn",0.031
"beijingEn",0.021
"beijingEn",0.019
"beijingEn",0.015
"beijingEn",0.025
"beijingEn",0.02
"beijingEn",0.034
"beijingEn",0.03
"beijingEn",0.017
"beijingEn",0.025
"beijingEn",0.018
"beijingEn",0.024
"beijingEn",0.024
"beijingEn",0.026
"beijingEn",0.026
"beijingEn",0.029
"beijingEn",0.028
"beijingEn",0.019
"beijingEn",0.017
"beijingEn",0.023
"beijingEn",0.031
"beijingEn",0.026
"beijingEn",0.016
"beijingEn",0.032
"beijingEn",0.033
"beijingEn",0.018
"beijingEn",0.031
"beijingEn",0.049
"beijingEn",0.023
"beijingEn",0.02
"beijingEn",0.02
"beijingEn",0.027
"beijingEn",0.029
"beijingEn",0.023
"beijingEn",0.023
"beijingEn",0.016
"beijingEn",0.022
"beijingEn",0.018
"beijingEn",0.019
"beijingEn",0.043
"beijingEn",0.029
"beijingEn",0.027
"beijingEn",0.039
"beijingEn",0.019
"beijingEn",0.023
"beijingEn",0.022
"beijingEn",0.022
"beijingEn",0.015
"beijingEn",0.021
"beijingEn",0.021
"beijingEn",0.015
"beijingEn",0.031
"beijingEn",0.03
"beijingEn",0.018
"beijingEn",0.025
"beijingEn",0.024
"beijingEn",0.037
"beijingEn",0.025
"beijingEn",0.026
"beijingEn",0.035
"beijingEn",0.033
"beijingEn",0.019
"beijingEn",0.037
"beijingEn",0.025
"beijingEn",0.021
"beijingEn",0.032
"beijingEn",0.028
"beijingEn",0.02
"beijingEn",0.019
"beijingEn",0.022
"beijingEn",0.022
"beijingEn",0.015
"beijingEn",0.024
"beijingEn",0.02
"beijingEn",0.016
"beijingEn",0.029
"beijingEn",0.022
"beijingEn",0.026
"beijingEn",0.025
"beijingEn",0.034
"beijingEn",0.03
"beijingEn",0.022
"beijingEn",0.015
"beijingEn",0.025
"beijingEn",0.025
"beijingEn",0.021
"beijingEn",0.035
"beijingEn",0.027
"beijingEn",0.029
"beijingEn",0.022
"beijingEn",0.02
"beijingEn",0.022
"beijingEn",0.021
"beijingEn",0.028
"beijingEn",0.027
"beijingEn",0.024
"beijingEn",0.017
"beijingEn",0.023
"beijingEn",0.02
"beijingEn",0.02
"beijingEn",0.027
"beijingEn",0.022
"beijingEn",0.036
"beijingEn",0.023
"beijingEn",0.042
"beijingEn",0.023
"beijingEn",0.015
"beijingEn",0.033
"beijingEn",0.042
"beijingEn",0.021
"beijingEn",0.025
"beijingEn",0.036
"beijingEn",0.016
"beijingEn",0.021
"beijingEn",0.027
"beijingEn",0.017
"beijingEn",0.018
"beijingEn",0.02
"beijingEn",0.023
"beijingEn",0.024
"beijingEn",0.021
"beijingEn",0.021
"beijingEn",0.033
"beijingEn",0.024
"beijingEn",0.031
"beijingEn",0.02
